city_name;city_code;age;sex;measurement_date;value;unit
Oberpfalz;DE23;100 years old or more;Males;2010;1518;Number
Oberpfalz;DE23;100 years old or more;Total;2010;5511;Number
Oberpfalz;DE23;100 years old or more;Females;2016;110;Number
Oberpfalz;DE23;100 years old or more;Males;2016;22;Number
Oberpfalz;DE23;100 years old or more;Total;2016;132;Number
Oberpfalz;DE23;100 years old or more;Females;2022;216;Number
Oberpfalz;DE23;100 years old or more;Males;2022;68;Number
Oberpfalz;DE23;100 years old or more;Total;2022;284;Number
Oberfranken;DE24;100 years old or more;Females;2004;5691;Number
Oberfranken;DE24;100 years old or more;Males;2004;1839;Number
Oberfranken;DE24;100 years old or more;Total;2004;7530;Number
Oberfranken;DE24;100 years old or more;Females;2010;4509;Number
Oberfranken;DE24;100 years old or more;Males;2010;1681;Number
Oberfranken;DE24;100 years old or more;Total;2010;6190;Number
Oberfranken;DE24;100 years old or more;Females;2016;150;Number
Oberfranken;DE24;100 years old or more;Males;2016;27;Number
Oberfranken;DE24;100 years old or more;Total;2016;177;Number
Oberfranken;DE24;100 years old or more;Females;2022;218;Number
Oberfranken;DE24;100 years old or more;Males;2022;66;Number
Oberfranken;DE24;100 years old or more;Total;2022;284;Number
Mittelfranken;DE25;100 years old or more;Females;2004;9207;Number
Mittelfranken;DE25;100 years old or more;Males;2004;2923;Number
Mittelfranken;DE25;100 years old or more;Total;2004;12130;Number
Mittelfranken;DE25;100 years old or more;Females;2010;7369;Number
Mittelfranken;DE25;100 years old or more;Males;2010;2808;Number
Mittelfranken;DE25;100 years old or more;Total;2010;10177;Number
Mittelfranken;DE25;100 years old or more;Females;2016;230;Number
Mittelfranken;DE25;100 years old or more;Males;2016;38;Number
Mittelfranken;DE25;100 years old or more;Total;2016;268;Number
Mittelfranken;DE25;100 years old or more;Females;2022;267;Number
Mittelfranken;DE25;100 years old or more;Males;2022;82;Number
Mittelfranken;DE25;100 years old or more;Total;2022;349;Number
Unterfranken;DE26;100 years old or more;Females;2004;6386;Number
Unterfranken;DE26;100 years old or more;Males;2004;2114;Number
Unterfranken;DE26;100 years old or more;Total;2004;8500;Number
Unterfranken;DE26;100 years old or more;Females;2010;5507;Number
Unterfranken;DE26;100 years old or more;Males;2010;2040;Number
Unterfranken;DE26;100 years old or more;Total;2010;7547;Number
Unterfranken;DE26;100 years old or more;Females;2016;183;Number
Unterfranken;DE26;100 years old or more;Males;2016;27;Number
Unterfranken;DE26;100 years old or more;Total;2016;210;Number
Unterfranken;DE26;100 years old or more;Females;2022;330;Number
Unterfranken;DE26;100 years old or more;Males;2022;76;Number
Unterfranken;DE26;100 years old or more;Total;2022;406;Number
Schwaben;DE27;100 years old or more;Females;2004;9449;Number
Schwaben;DE27;100 years old or more;Males;2004;3171;Number
Schwaben;DE27;100 years old or more;Total;2004;12620;Number
Schwaben;DE27;100 years old or more;Females;2010;7770;Number
Schwaben;DE27;100 years old or more;Males;2010;2765;Number
Schwaben;DE27;100 years old or more;Total;2010;10535;Number
Schwaben;DE27;100 years old or more;Females;2016;276;Number
Schwaben;DE27;100 years old or more;Males;2016;49;Number
Schwaben;DE27;100 years old or more;Total;2016;325;Number
Schwaben;DE27;100 years old or more;Females;2022;417;Number
Schwaben;DE27;100 years old or more;Males;2022;109;Number
Schwaben;DE27;100 years old or more;Total;2022;526;Number
Berlin;DE3;100 years old or more;Females;2004;24287;Number
Berlin;DE3;100 years old or more;Males;2004;5948;Number
Berlin;DE3;100 years old or more;Total;2004;30235;Number
Berlin;DE3;100 years old or more;Females;2010;18749;Number
Berlin;DE3;100 years old or more;Males;2010;5477;Number
Berlin;DE3;100 years old or more;Total;2010;24226;Number
Berlin;DE3;100 years old or more;Females;2016;985;Number
Berlin;DE3;100 years old or more;Males;2016;217;Number
Berlin;DE3;100 years old or more;Total;2016;1202;Number
Berlin;DE3;100 years old or more;Females;2022;816;Number
Berlin;DE3;100 years old or more;Males;2022;179;Number
Berlin;DE3;100 years old or more;Total;2022;995;Number
Berlin;DE30;100 years old or more;Females;2004;24287;Number
Berlin;DE30;100 years old or more;Males;2004;5948;Number
Berlin;DE30;100 years old or more;Total;2004;30235;Number
Berlin;DE30;100 years old or more;Females;2010;18749;Number
Berlin;DE30;100 years old or more;Males;2010;5477;Number
Berlin;DE30;100 years old or more;Total;2010;24226;Number
Berlin;DE30;100 years old or more;Females;2016;985;Number
Berlin;DE30;100 years old or more;Males;2016;217;Number
Berlin;DE30;100 years old or more;Total;2016;1202;Number
Berlin;DE30;100 years old or more;Females;2022;816;Number
Berlin;DE30;100 years old or more;Males;2022;179;Number
Berlin;DE30;100 years old or more;Total;2022;995;Number
Bremen;DE5;100 years old or more;Females;2004;4691;Number
Bremen;DE5;100 years old or more;Males;2004;1696;Number
Bremen;DE5;100 years old or more;Total;2004;6387;Number
Bremen;DE5;100 years old or more;Females;2010;3930;Number
Bremen;DE5;100 years old or more;Males;2010;1632;Number
Bremen;DE5;100 years old or more;Total;2010;5562;Number
Bremen;DE5;100 years old or more;Females;2016;192;Number
Bremen;DE5;100 years old or more;Males;2016;40;Number
Bremen;DE5;100 years old or more;Total;2016;232;Number
Bremen;DE5;100 years old or more;Females;2022;232;Number
Bremen;DE5;100 years old or more;Males;2022;59;Number
Bremen;DE5;100 years old or more;Total;2022;291;Number
Bremen;DE50;100 years old or more;Females;2004;4691;Number
Bremen;DE50;100 years old or more;Males;2004;1696;Number
Bremen;DE50;100 years old or more;Total;2004;6387;Number
Bremen;DE50;100 years old or more;Females;2010;3930;Number
Bremen;DE50;100 years old or more;Males;2010;1632;Number
Bremen;DE50;100 years old or more;Total;2010;5562;Number
Bremen;DE50;100 years old or more;Females;2016;192;Number
Bremen;DE50;100 years old or more;Males;2016;40;Number
Bremen;DE50;100 years old or more;Total;2016;232;Number
Bremen;DE50;100 years old or more;Females;2022;232;Number
Bremen;DE50;100 years old or more;Males;2022;59;Number
Bremen;DE50;100 years old or more;Total;2022;291;Number
Hamburg;DE6;100 years old or more;Females;2004;11922;Number
Hamburg;DE6;100 years old or more;Males;2004;3368;Number
Hamburg;DE6;100 years old or more;Total;2004;15290;Number
Hamburg;DE6;100 years old or more;Females;2010;9902;Number
Hamburg;DE6;100 years old or more;Males;2010;3599;Number
Hamburg;DE6;100 years old or more;Total;2010;13501;Number
Hamburg;DE6;100 years old or more;Females;2016;377;Number
Hamburg;DE6;100 years old or more;Males;2016;76;Number
Hamburg;DE6;100 years old or more;Total;2016;453;Number
Hamburg;DE6;100 years old or more;Females;2022;484;Number
Hamburg;DE6;100 years old or more;Males;2022;159;Number
Hamburg;DE6;100 years old or more;Total;2022;643;Number
Hamburg;DE60;100 years old or more;Females;2004;11922;Number
Hamburg;DE60;100 years old or more;Males;2004;3368;Number
Hamburg;DE60;100 years old or more;Total;2004;15290;Number
Hamburg;DE60;100 years old or more;Females;2010;9902;Number
Hamburg;DE60;100 years old or more;Males;2010;3599;Number
Hamburg;DE60;100 years old or more;Total;2010;13501;Number
Hamburg;DE60;100 years old or more;Females;2016;377;Number
Hamburg;DE60;100 years old or more;Males;2016;76;Number
Hamburg;DE60;100 years old or more;Total;2016;453;Number
Hamburg;DE60;100 years old or more;Females;2022;484;Number
Hamburg;DE60;100 years old or more;Males;2022;159;Number
Hamburg;DE60;100 years old or more;Total;2022;643;Number
Darmstadt;DE71;100 years old or more;Females;2004;20721;Number
Darmstadt;DE71;100 years old or more;Males;2004;7185;Number
Darmstadt;DE71;100 years old or more;Total;2004;27906;Number
Darmstadt;DE71;100 years old or more;Females;2010;18563;Number
Darmstadt;DE71;100 years old or more;Males;2010;7643;Number
Darmstadt;DE71;100 years old or more;Total;2010;26206;Number
Darmstadt;DE71;100 years old or more;Females;2016;709;Number
Darmstadt;DE71;100 years old or more;Males;2016;142;Number
Darmstadt;DE71;100 years old or more;Total;2016;851;Number
Darmstadt;DE71;100 years old or more;Females;2022;1152;Number
Darmstadt;DE71;100 years old or more;Males;2022;326;Number
Darmstadt;DE71;100 years old or more;Total;2022;1478;Number
Gießen;DE72;100 years old or more;Females;2004;5394;Number
Gießen;DE72;100 years old or more;Males;2004;1881;Number
Gießen;DE72;100 years old or more;Total;2004;7275;Number
Gießen;DE72;100 years old or more;Females;2010;4900;Number
Gießen;DE72;100 years old or more;Males;2010;2020;Number
Gießen;DE72;100 years old or more;Total;2010;6920;Number
Gießen;DE72;100 years old or more;Females;2016;181;Number
Gießen;DE72;100 years old or more;Males;2016;38;Number
Gießen;DE72;100 years old or more;Total;2016;219;Number
Gießen;DE72;100 years old or more;Females;2022;276;Number
Gießen;DE72;100 years old or more;Males;2022;66;Number
Gießen;DE72;100 years old or more;Total;2022;342;Number
Kassel;DE73;100 years old or more;Females;2004;7804;Number
Kassel;DE73;100 years old or more;Males;2004;2457;Number
Kassel;DE73;100 years old or more;Total;2004;10261;Number
Kassel;DE73;100 years old or more;Females;2010;6932;Number
Kassel;DE73;100 years old or more;Males;2010;2547;Number
Kassel;DE73;100 years old or more;Total;2010;9479;Number
Kassel;DE73;100 years old or more;Females;2016;223;Number
Kassel;DE73;100 years old or more;Males;2016;49;Number
Kassel;DE73;100 years old or more;Total;2016;272;Number
Kassel;DE73;100 years old or more;Females;2022;395;Number
Kassel;DE73;100 years old or more;Males;2022;93;Number
Kassel;DE73;100 years old or more;Total;2022;488;Number
Braunschweig;DE91;100 years old or more;Females;2004;10650;Number
Braunschweig;DE91;100 years old or more;Males;2004;3203;Number
Braunschweig;DE91;100 years old or more;Total;2004;13853;Number
Braunschweig;DE91;100 years old or more;Females;2010;8762;Number
Braunschweig;DE91;100 years old or more;Males;2010;3185;Number
Braunschweig;DE91;100 years old or more;Total;2010;11947;Number
Braunschweig;DE91;100 years old or more;Females;2016;336;Number
Braunschweig;DE91;100 years old or more;Males;2016;47;Number
Braunschweig;DE91;100 years old or more;Total;2016;383;Number
Braunschweig;DE91;100 years old or more;Females;2022;451;Number
Braunschweig;DE91;100 years old or more;Males;2022;107;Number
Braunschweig;DE91;100 years old or more;Total;2022;558;Number
Hannover;DE92;100 years old or more;Females;2004;14532;Number
Hannover;DE92;100 years old or more;Males;2004;4523;Number
Hannover;DE92;100 years old or more;Total;2004;19055;Number
Hannover;DE92;100 years old or more;Females;2010;12369;Number
Hannover;DE92;100 years old or more;Males;2010;4627;Number
Hannover;DE92;100 years old or more;Total;2010;16996;Number
Hannover;DE92;100 years old or more;Females;2016;447;Number
Hannover;DE92;100 years old or more;Males;2016;74;Number
Hannover;DE92;100 years old or more;Total;2016;521;Number
Hannover;DE92;100 years old or more;Females;2022;596;Number
Hannover;DE92;100 years old or more;Males;2022;108;Number
Hannover;DE92;100 years old or more;Total;2022;704;Number
Köln;DEA2;100 years old or more;Females;2004;21823;Number
Köln;DEA2;100 years old or more;Males;2004;6563;Number
Köln;DEA2;100 years old or more;Total;2004;28386;Number
Köln;DEA2;100 years old or more;Females;2010;19436;Number
Köln;DEA2;100 years old or more;Males;2010;7203;Number
Köln;DEA2;100 years old or more;Total;2010;26639;Number
Köln;DEA2;100 years old or more;Females;2016;626;Number
Köln;DEA2;100 years old or more;Males;2016;99;Number
Köln;DEA2;100 years old or more;Total;2016;725;Number
Köln;DEA2;100 years old or more;Females;2022;723;Number
Köln;DEA2;100 years old or more;Males;2022;165;Number
Köln;DEA2;100 years old or more;Total;2022;888;Number
Münster;DEA3;100 years old or more;Females;2004;12827;Number
Münster;DEA3;100 years old or more;Males;2004;3371;Number
Münster;DEA3;100 years old or more;Total;2004;16198;Number
Münster;DEA3;100 years old or more;Females;2010;11005;Number
Münster;DEA3;100 years old or more;Males;2010;3399;Number
Münster;DEA3;100 years old or more;Total;2010;14404;Number
Münster;DEA3;100 years old or more;Females;2016;425;Number
Münster;DEA3;100 years old or more;Males;2016;45;Number
Münster;DEA3;100 years old or more;Total;2016;470;Number
Münster;DEA3;100 years old or more;Females;2022;491;Number
Münster;DEA3;100 years old or more;Males;2022;105;Number
Münster;DEA3;100 years old or more;Total;2022;596;Number
Detmold;DEA4;100 years old or more;Females;2004;13023;Number
Detmold;DEA4;100 years old or more;Males;2004;3691;Number
Detmold;DEA4;100 years old or more;Total;2004;16714;Number
Detmold;DEA4;100 years old or more;Females;2010;10521;Number
Detmold;DEA4;100 years old or more;Males;2010;3428;Number
Detmold;DEA4;100 years old or more;Total;2010;13949;Number
Detmold;DEA4;100 years old or more;Females;2016;420;Number
Detmold;DEA4;100 years old or more;Males;2016;72;Number
Detmold;DEA4;100 years old or more;Total;2016;492;Number
Detmold;DEA4;100 years old or more;Females;2022;524;Number
Detmold;DEA4;100 years old or more;Males;2022;102;Number
Detmold;DEA4;100 years old or more;Total;2022;626;Number
Arnsberg;DEA5;100 years old or more;Females;2004;20701;Number
Arnsberg;DEA5;100 years old or more;Males;2004;5530;Number
Arnsberg;DEA5;100 years old or more;Total;2004;26231;Number
Arnsberg;DEA5;100 years old or more;Females;2010;16912;Number
Arnsberg;DEA5;100 years old or more;Males;2010;5418;Number
Arnsberg;DEA5;100 years old or more;Total;2010;22330;Number
Arnsberg;DEA5;100 years old or more;Females;2016;551;Number
Arnsberg;DEA5;100 years old or more;Males;2016;85;Number
Arnsberg;DEA5;100 years old or more;Total;2016;636;Number
Arnsberg;DEA5;100 years old or more;Females;2022;608;Number
Arnsberg;DEA5;100 years old or more;Males;2022;143;Number
Arnsberg;DEA5;100 years old or more;Total;2022;751;Number
Koblenz;DEB1;100 years old or more;Females;2004;9699;Number
Koblenz;DEB1;100 years old or more;Males;2004;3156;Number
Koblenz;DEB1;100 years old or more;Total;2004;12855;Number
Koblenz;DEB1;100 years old or more;Females;2010;8701;Number
Koblenz;DEB1;100 years old or more;Males;2010;3511;Number
Koblenz;DEB1;100 years old or more;Total;2010;12212;Number
Koblenz;DEB1;100 years old or more;Females;2016;282;Number
Koblenz;DEB1;100 years old or more;Males;2016;66;Number
Koblenz;DEB1;100 years old or more;Total;2016;348;Number
Koblenz;DEB1;100 years old or more;Females;2022;456;Number
Koblenz;DEB1;100 years old or more;Males;2022;127;Number
Koblenz;DEB1;100 years old or more;Total;2022;583;Number
Trier;DEB2;100 years old or more;Females;2004;3135;Number
Trier;DEB2;100 years old or more;Males;2004;1037;Number
Trier;DEB2;100 years old or more;Total;2004;4172;Number
Trier;DEB2;100 years old or more;Females;2010;2756;Number
Trier;DEB2;100 years old or more;Males;2010;1137;Number
Trier;DEB2;100 years old or more;Total;2010;3893;Number
Trier;DEB2;100 years old or more;Females;2016;99;Number
Trier;DEB2;100 years old or more;Males;2016;23;Number
Trier;DEB2;100 years old or more;Total;2016;122;Number
Trier;DEB2;100 years old or more;Females;2022;182;Number
Trier;DEB2;100 years old or more;Males;2022;39;Number
Trier;DEB2;100 years old or more;Total;2022;221;Number
Rheinhessen-Pfalz;DEB3;100 years old or more;Females;2004;10395;Number
Rheinhessen-Pfalz;DEB3;100 years old or more;Males;2004;3471;Number
Rheinhessen-Pfalz;DEB3;100 years old or more;Total;2004;13866;Number
Rheinhessen-Pfalz;DEB3;100 years old or more;Females;2010;9238;Number
Rheinhessen-Pfalz;DEB3;100 years old or more;Males;2010;3862;Number
Rheinhessen-Pfalz;DEB3;100 years old or more;Total;2010;13100;Number
Rheinhessen-Pfalz;DEB3;100 years old or more;Females;2016;334;Number
Rheinhessen-Pfalz;DEB3;100 years old or more;Males;2016;55;Number
Rheinhessen-Pfalz;DEB3;100 years old or more;Total;2016;389;Number
Rheinhessen-Pfalz;DEB3;100 years old or more;Females;2022;561;Number
Rheinhessen-Pfalz;DEB3;100 years old or more;Males;2022;123;Number
Rheinhessen-Pfalz;DEB3;100 years old or more;Total;2022;684;Number
Saarland;DEC;100 years old or more;Females;2004;5632;Number
Saarland;DEC;100 years old or more;Males;2004;1464;Number
Saarland;DEC;100 years old or more;Total;2004;7096;Number
Saarland;DEC;100 years old or more;Females;2010;4776;Number
Saarland;DEC;100 years old or more;Males;2010;1635;Number
Saarland;DEC;100 years old or more;Total;2010;6411;Number
Saarland;DEC;100 years old or more;Females;2016;171;Number
Saarland;DEC;100 years old or more;Males;2016;38;Number
Saarland;DEC;100 years old or more;Total;2016;209;Number
Saarland;DEC;100 years old or more;Females;2022;296;Number
Saarland;DEC;100 years old or more;Males;2022;73;Number
Saarland;DEC;100 years old or more;Total;2022;369;Number
Saarland;DEC0;100 years old or more;Females;2004;5632;Number
Saarland;DEC0;100 years old or more;Males;2004;1464;Number
