DATAFLOW,LAST UPDATE,freq,landuse,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR533,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR534,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR6,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR61,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR611,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR612,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR613,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR614,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR615,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR62,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR621,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR622,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR623,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR624,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR625,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR626,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR627,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR628,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR63,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR631,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR632,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR633,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR7,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR71,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR711,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR712,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR713,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR714,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR715,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR716,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR717,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR718,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR72,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR721,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR722,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR723,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR724,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR8,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR81,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR811,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR812,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR813,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR814,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR815,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR82,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR821,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR822,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR823,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR824,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR825,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR826,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR83,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR831,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FR832,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRA,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRA1,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRA10,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRA2,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRA20,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRA3,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRA30,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRA4,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRA40,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRA5,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRA50,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRB,2022,39232,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRB0,2022,39232,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRB01,2022,7273,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRB02,2022,5920,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRB03,2022,6818,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRB04,2022,6100,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRB05,2022,6366,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRB06,2022,6755,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRC,2022,47784,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRC1,2022,31575,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRC11,2022,8763,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRC12,2022,6828,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRC13,2022,8554,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRC14,2022,7430,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRC2,2022,16209,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRC21,2022,5236,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRC22,2022,5007,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRC23,2022,5365,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRC24,2022,601,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRD,2022,29988,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRD1,2022,17743,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRD11,2022,5599,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRD12,2022,6002,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRD13,2022,6142,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRD2,2022,12245,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRD21,2022,5984,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRD22,2022,6261,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRE,2022,31802,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRE1,2022,12412,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRE11,2022,5729,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRE12,2022,6683,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRE2,2022,19390,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRE21,2022,7386,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRE22,2022,5860,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRE23,2022,6144,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRF,2022,57328,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRF1,2022,8264,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRF11,2022,4753,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRF12,2022,3511,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRF2,2022,25546,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRF21,2022,5220,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRF22,2022,5964,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRF23,2022,8130,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRF24,2022,6232,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRF3,2022,23518,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRF31,2022,5243,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRF32,2022,6209,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRF33,2022,6176,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRF34,2022,5890,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRG,2022,32199,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRG0,2022,32199,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRG01,2022,6827,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRG02,2022,7176,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRG03,2022,5207,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRG04,2022,6234,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRG05,2022,6755,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRH,2022,27386,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRH0,2022,27386,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRH01,2022,6970,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRH02,2022,6751,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRH03,2022,6812,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRH04,2022,6853,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRI,2022,84206,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRI1,2022,41333,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRI11,2022,9187,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRI12,2022,9891,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRI13,2022,9242,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRI14,2022,5348,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRI15,2022,7665,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRI2,2022,16969,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRI21,2022,5861,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRI22,2022,5579,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRI23,2022,5529,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRI3,2022,25904,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRI31,2022,5963,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRI32,2022,6894,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRI33,2022,6033,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRI34,2022,7014,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRJ,2022,72768,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRJ1,2022,27360,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRJ11,2022,6248,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRJ12,2022,5792,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRJ13,2022,6072,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRJ14,2022,5162,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRJ15,2022,4086,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRJ2,2022,45408,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRJ21,2022,4897,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRJ22,2022,8737,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRJ23,2022,6325,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRJ24,2022,6289,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRJ25,2022,5193,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRJ26,2022,4506,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRJ27,2022,5758,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRJ28,2022,3703,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRK,2022,70319,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRK1,2022,26078,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRK11,2022,7337,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRK12,2022,5744,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRK13,2022,4999,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRK14,2022,7998,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRK2,2022,44241,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRK21,2022,5622,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRK22,2022,5539,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRK23,2022,6525,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRK24,2022,7811,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRK25,2022,4757,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRK26,2022,3228,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRK27,2022,6188,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRK28,2022,4571,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRL,2022,31236,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRL0,2022,31236,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRL01,2022,6966,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRL02,2022,5667,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRL03,2022,4291,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRL04,2022,4752,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRL05,2022,6005,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRL06,2022,3555,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRM,2022,8678,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRM0,2022,8678,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRM01,2022,4010,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRM02,2022,4668,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRY,2022,89008,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRY1,2022,1680,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRY10,2022,1680,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRY2,2022,1102,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRY20,2022,1102,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRY3,2022,83383,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRY30,2022,83383,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRY4,2022,2478,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRY40,2022,2478,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRY5,2022,365,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,FRY50,2022,365,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR,2022,55896,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR0,2022,55896,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR02,2022,22820,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR021,2022,2599,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR022,2022,1999,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR023,2022,1810,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR024,2022,1978,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR025,2022,4043,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR026,2022,2389,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR027,2022,3588,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR028,2022,4414,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR03,2022,24515,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR031,2022,3566,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR032,2022,5341,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR033,2022,3599,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR034,2022,2942,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR035,2022,4508,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR036,2022,2802,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR037,2022,1757,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR04,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR041,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR042,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR043,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR044,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR045,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR046,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR047,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR048,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR049,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR04A,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR04B,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR04C,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR04D,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR04E,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR05,2022,634,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR050,2022,634,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR06,2022,7927,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR061,2022,699,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR062,2022,1235,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR063,2022,1730,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR064,2022,1229,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HR065,2022,3034,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU,2022,91248,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU1,2022,6791,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU10,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU101,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU102,2022,,z
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU11,2022,510,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU110,2022,510,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU12,2022,6281,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU120,2022,6281,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU2,2022,35642,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU21,2022,10689,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU211,2022,4291,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU212,2022,2217,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU213,2022,4181,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU22,2022,11190,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU221,2022,4151,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU222,2022,3333,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU223,2022,3706,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU23,2022,13763,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU231,2022,4382,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU232,2022,5741,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU233,2022,3640,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU3,2022,48815,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU31,2022,13294,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU311,2022,7187,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU312,2022,3567,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU313,2022,2540,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU32,2022,17412,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU321,2022,6098,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU322,2022,5459,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU323,2022,5855,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU33,2022,18109,
ESTAT:REG_AREA3(1.0),31/01/23 23:00:00,A,L0008,KM2,HU331,2022,8351,
