city_name;city_code;housing_structure;tenure;year;value;unit
Friesland (NL);NL12;Household composed of lone mother with at least one resident child under 25 years;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of lone mother with at least one resident child under 25 years;Owner;2011;3230.0;Number
Friesland (NL);NL12;Household composed of lone mother with at least one resident child under 25 years;Tenant;2011;7525.0;Number
Friesland (NL);NL12;Household composed of lone mother with at least one resident child under 25 years;Total;2011;11006.0;Number
Friesland (NL);NL12;Household composed of lone mother with at least one resident child under 25 years;Unknown;2011;251.0;Number
Friesland (NL);NL12;Household composed of one-family nucleus;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of one-family nucleus;Owner;2011;133848.0;Number
Friesland (NL);NL12;Household composed of one-family nucleus;Tenant;2011;49220.0;Number
Friesland (NL);NL12;Household composed of one-family nucleus;Total;2011;185910.0;Number
Friesland (NL);NL12;Household composed of one-family nucleus;Unknown;2011;2842.0;Number
Friesland (NL);NL12;Household composed of two-or-more-family nucleus;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of two-or-more-family nucleus;Owner;2011;0.0;Number
Friesland (NL);NL12;Household composed of two-or-more-family nucleus;Tenant;2011;0.0;Number
Friesland (NL);NL12;Household composed of two-or-more-family nucleus;Total;2011;0.0;Number
Friesland (NL);NL12;Household composed of two-or-more-family nucleus;Unknown;2011;0.0;Number
Friesland (NL);NL12;Household composed of lone father living with at least one child;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of lone father living with at least one child;Owner;2011;2274.0;Number
Friesland (NL);NL12;Household composed of lone father living with at least one child;Tenant;2011;1099.0;Number
Friesland (NL);NL12;Household composed of lone father living with at least one child;Total;2011;3433.0;Number
Friesland (NL);NL12;Household composed of lone father living with at least one child;Unknown;2011;60.0;Number
Friesland (NL);NL12;Household composed of lone father with at least one resident child 25 years or older;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of lone father with at least one resident child 25 years or older;Owner;2011;401.0;Number
Friesland (NL);NL12;Household composed of lone father with at least one resident child 25 years or older;Tenant;2011;277.0;Number
Friesland (NL);NL12;Household composed of lone father with at least one resident child 25 years or older;Total;2011;690.0;Number
Friesland (NL);NL12;Household composed of lone father with at least one resident child 25 years or older;Unknown;2011;12.0;Number
Friesland (NL);NL12;Household composed of lone father with at least one resident child under 25 years;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of lone father with at least one resident child under 25 years;Owner;2011;1873.0;Number
Friesland (NL);NL12;Household composed of lone father with at least one resident child under 25 years;Tenant;2011;822.0;Number
Friesland (NL);NL12;Household composed of lone father with at least one resident child under 25 years;Total;2011;2743.0;Number
Friesland (NL);NL12;Household composed of lone father with at least one resident child under 25 years;Unknown;2011;48.0;Number
Friesland (NL);NL12;Household composed of married couple;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of married couple;Owner;2011;102883.0;Number
Friesland (NL);NL12;Household composed of married couple;Tenant;2011;27494.0;Number
Friesland (NL);NL12;Household composed of married couple;Total;2011;132108.0;Number
Friesland (NL);NL12;Household composed of married couple;Unknown;2011;1731.0;Number
Friesland (NL);NL12;Household composed of married couple without resident children;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of married couple without resident children;Owner;2011;48854.0;Number
Friesland (NL);NL12;Household composed of married couple without resident children;Tenant;2011;18170.0;Number
Friesland (NL);NL12;Household composed of married couple without resident children;Total;2011;67886.0;Number
Friesland (NL);NL12;Household composed of married couple without resident children;Unknown;2011;862.0;Number
Friesland (NL);NL12;Household composed of married couple with youngest resident child 25 years or older;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of married couple with youngest resident child 25 years or older;Owner;2011;3702.0;Number
Friesland (NL);NL12;Household composed of married couple with youngest resident child 25 years or older;Tenant;2011;1221.0;Number
Friesland (NL);NL12;Household composed of married couple with youngest resident child 25 years or older;Total;2011;4978.0;Number
Friesland (NL);NL12;Household composed of married couple with youngest resident child 25 years or older;Unknown;2011;55.0;Number
Friesland (NL);NL12;Household composed of married couple with at least one resident child under 25 years;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of married couple with at least one resident child under 25 years;Owner;2011;50327.0;Number
Friesland (NL);NL12;Household composed of married couple with at least one resident child under 25 years;Tenant;2011;8103.0;Number
Friesland (NL);NL12;Household composed of married couple with at least one resident child under 25 years;Total;2011;59244.0;Number
Friesland (NL);NL12;Household composed of married couple with at least one resident child under 25 years;Unknown;2011;814.0;Number
Friesland (NL);NL12;Multiperson household other than family nucleus;Other;2011;0.0;Number
Friesland (NL);NL12;Multiperson household other than family nucleus;Owner;2011;517.0;Number
Friesland (NL);NL12;Multiperson household other than family nucleus;Tenant;2011;740.0;Number
Friesland (NL);NL12;Multiperson household other than family nucleus;Total;2011;1287.0;Number
Friesland (NL);NL12;Multiperson household other than family nucleus;Unknown;2011;30.0;Number
Friesland (NL);NL12;Household composed of non-family nucleus;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of non-family nucleus;Owner;2011;35910.0;Number
Friesland (NL);NL12;Household composed of non-family nucleus;Tenant;2011;56763.0;Number
Friesland (NL);NL12;Household composed of non-family nucleus;Total;2011;96583.0;Number
Friesland (NL);NL12;Household composed of non-family nucleus;Unknown;2011;3910.0;Number
Friesland (NL);NL12;One-person household;Other;2011;0.0;Number
Friesland (NL);NL12;One-person household;Owner;2011;35393.0;Number
Friesland (NL);NL12;One-person household;Tenant;2011;56023.0;Number
Friesland (NL);NL12;One-person household;Total;2011;95296.0;Number
Friesland (NL);NL12;One-person household;Unknown;2011;3880.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership;Owner;2011;2184.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership;Tenant;2011;448.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership;Total;2011;2683.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership;Unknown;2011;51.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership without resident children;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership without resident children;Owner;2011;863.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership without resident children;Tenant;2011;222.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership without resident children;Total;2011;1111.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership without resident children;Unknown;2011;26.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership with youngest resident child 25 years or older;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership with youngest resident child 25 years or older;Owner;2011;10.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership with youngest resident child 25 years or older;Tenant;2011;1.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership with youngest resident child 25 years or older;Total;2011;11.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership with youngest resident child 25 years or older;Unknown;2011;0.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership with at least one resident child under 25 years;Other;2011;0.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership with at least one resident child under 25 years;Owner;2011;1311.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership with at least one resident child under 25 years;Tenant;2011;225.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership with at least one resident child under 25 years;Total;2011;1561.0;Number
Friesland (NL);NL12;Household composed of couple in registered partnership with at least one resident child under 25 years;Unknown;2011;25.0;Number
